26,-100,C,26
25,-100,C,25
24,-100,C,24
23,-100,C,23
22,-100,C,22
21,-100,C,21
20,-100,C,20
19,-100,C,19
18,-100,C,18
17,-100,C,17
16,-100,C,16
15,-100,C,15
14,-100,C,14
13,-100,C,13
12,-100,C,12
11,-100,C,11
10,-100,C,10
9,-100,C,9
8,-100,C,8
7,-100,C,7
6,-100,C,6
5,-100,C,5
4,-100,C,4
3,-100,C,3
2,-100,C,2
1,-100,C,1
0,-100,C,0
108,100,D,108
107,99,D,107
106,98,D,106
105,97,D,105
104,97,D,104
103,96,D,103
102,95,D,102
101,92,D,101
100,90,D,100
99,88,D,99
98,85,D,98
97,80,D,97
96,76,D,96
95,70,D,95
94,68,D,94
93,66,D,93
92,62,D,92
91,58,D,91
90,54,D,90
89,52,D,89
88,50,D,88
87,48,D,87
86,46,D,86
85,44,D,85
84,42,D,84
83,40,D,83
82,38,D,82
81,36,D,81
80,34,D,80
79,32,D,79
78,28,D,78
77,24,D,77
76,20,D,76
75,14,D,75
74,10,D,74
73,6,D,73
72,2,D,72
71,-2,D,71
70,-6,D,70
69,-8,D,69
68,-10,D,68
67,-12,D,67
66,-16,D,66
65,-20,D,65
64,-24,D,64
63,-28,D,63
62,-30,D,62
61,-36,D,61
60,-42,D,60
59,-48,D,59
58,-50,D,58
57,-52,D,57
56,-56,D,56
55,-60,D,55
54,-62,D,54
53,-64,D,53
52,-70,D,52
51,-74,D,51
50,-76,D,50
49,-80,D,49
48,-82,D,48
47,-86,D,47
46,-90,D,46
45,-92,D,45
44,-93,D,44
43,-94,D,43
42,-95,D,42
41,-96,D,41
40,-97,D,40
39,-98,D,39
38,-99,D,38
37,-100,D,37
36,-100,D,36
35,-100,D,35
34,-100,D,34
33,-100,D,33
32,-100,D,32
31,-100,D,31
30,-100,D,30
29,-100,D,29
28,-100,D,28
27,-100,D,27
26,-100,D,26
25,-100,D,25
24,-100,D,24
23,-100,D,23
22,-100,D,22
21,-100,D,21
20,-100,D,20
19,-100,D,19
18,-100,D,18
17,-100,D,17
16,-100,D,16
15,-100,D,15
14,-100,D,14
13,-100,D,13
12,-100,D,12
11,-100,D,11
10,-100,D,10
9,-100,D,9
8,-100,D,8
7,-100,D,7
6,-100,D,6
5,-100,D,5
4,-100,D,4
3,-100,D,3
2,-100,D,2
1,-100,D,1
0,-100,D,0
108,100,E,108
107,100,E,107
106,100,E,106
105,100,E,105
104,99,E,104
103,99,E,103
102,98,E,102
101,97,E,101
100,97,E,100
99,96,E,99
98,94,E,98
97,92,E,97
96,90,E,96
95,88,E,95
94,84,E,94
93,80,E,93
92,76,E,92
91,72,E,91
90,70,E,90
89,66,E,89
88,62,E,88
87,58,E,87
86,54,E,86
85,50,E,85
84,46,E,84
83,42,E,83
82,38,E,82
81,34,E,81
80,30,E,80
79,28,E,79
78,24,E,78
77,20,E,77
76,16,E,76
75,12,E,75
74,8,E,74
73,4,E,73
72,2,E,72
71,-12,E,71
70,-26,E,70
69,-38,E,69
68,-48,E,68
67,-58,E,67
66,-66,E,66
65,-74,E,65
64,-78,E,64
63,-82,E,63
62,-86,E,62
61,-90,E,61
60,-92,E,60
59,-94,E,59
58,-96,E,58
57,-97,E,57
56,-98,E,56
55,-99,E,55
54,-100,E,54
53,-100,E,53
52,-100,E,52
51,-100,E,51
50,-100,E,50
49,-100,E,49
48,-100,E,48
47,-100,E,47
46,-100,E,46
45,-100,E,45
44,-100,E,44
43,-100,E,43
42,-100,E,42
41,-100,E,41
40,-100,E,40
39,-100,E,39
38,-100,E,38
37,-100,E,37
36,-100,E,36
35,-100,E,35
34,-100,E,34
33,-100,E,33
32,-100,E,32
31,-100,E,31
30,-100,E,30
29,-100,E,29
28,-100,E,28
27,-100,E,27
26,-100,E,26
25,-100,E,25
24,-100,E,24
23,-100,E,23
22,-100,E,22
21,-100,E,21
20,-100,E,20
19,-100,E,19
18,-100,E,18
17,-100,E,17
16,-100,E,16
15,-100,E,15
14,-100,E,14
13,-100,E,13
12,-100,E,12
11,-100,E,11
10,-100,E,10
9,-100,E,9
8,-100,E,8
7,-100,E,7
6,-100,E,6
5,-100,E,5
4,-100,E,4
3,-100,E,3
2,-100,E,2
1,-100,E,1
0,-100,E,0
108,100,F,108
107,100,F,107
106,99,F,106
105,98,F,105
104,97,F,104
103,96,F,103
102,94,F,102
101,92,F,101
100,90,F,100
99,87,F,99
98,84,F,98
97,81,F,97
96,78,F,96
95,75,F,95
94,72,F,94
93,70,F,93
92,67,F,92
91,64,F,91
90,61,F,90
89,57,F,89
88,54,F,88
87,51,F,87
86,48,F,86
85,45,F,85
84,42,F,84
83,39,F,83
82,36,F,82
81,33,F,81
80,30,F,80
79,27,F,79
78,24,F,78
77,21,F,77
76,18,F,76
75,15,F,75
74,12,F,74
73,9,F,73
72,6,F,72
71,3,F,71
70,-10,F,70
69,-22,F,69
68,-36,F,68
67,-48,F,67
66,-58,F,66
65,-68,F,65
64,-78,F,64
63,-86,F,63
62,-92,F,62
61,-97,F,61
60,-98,F,60
59,-99,F,59
58,-100,F,58
57,-100,F,57
56,-100,F,56
55,-100,F,55
54,-100,F,54
53,-100,F,53
52,-100,F,52
51,-100,F,51
50,-100,F,50
49,-100,F,49
48,-100,F,48
47,-100,F,47
46,-100,F,46
45,-100,F,45
44,-100,F,44
43,-100,F,43
42,-100,F,42
41,-100,F,41
40,-100,F,40
39,-100,F,39
38,-100,F,38
37,-100,F,37
36,-100,F,36
35,-100,F,35
34,-100,F,34
33,-100,F,33
32,-100,F,32
31,-100,F,31
30,-100,F,30
29,-100,F,29
28,-100,F,28
27,-100,F,27
26,-100,F,26
25,-100,F,25
24,-100,F,24
23,-100,F,23
22,-100,F,22
21,-100,F,21
20,-100,F,20
19,-100,F,19
18,-100,F,18
17,-100,F,17
16,-100,F,16
15,-100,F,15
14,-100,F,14
13,-100,F,13
12,-100,F,12
11,-100,F,11
10,-100,F,10
9,-100,F,9
8,-100,F,8
7,-100,F,7
6,-100,F,6
5,-100,F,5
4,-100,F,4
3,-100,F,3
2,-100,F,2
1,-100,F,1
0,-100,F,0
112,100,G,112
111,99,G,111
110,98,G,110
109,90,G,109
108,88,G,108
107,86,G,107
106,82,G,106
105,80,G,105
104,78,G,104
103,66,G,103
102,54,G,102
101,42,G,101
100,30,G,100
99,20,G,99
98,10,G,98
97,0,G,97
96,-8,G,96
95,-14,G,95
94,-18,G,94
93,-28,G,93
92,-38,G,92
91,-44,G,91
90,-52,G,90
89,-58,G,89
88,-64,G,88
87,-68,G,87
86,-72,G,86
85,-78,G,85
84,-80,G,84
83,-84,G,83
82,-87,G,82
81,-88,G,81
80,-90,G,80
79,-91,G,79
78,-92,G,78
77,-93,G,77
76,-94,G,76
75,-95,G,75
74,-96,G,74
73,-96,G,73
72,-97,G,72
71,-98,G,71
70,-98,G,70
69,-98,G,69
68,-99,G,68
67,-99,G,67
66,-99,G,66
65,-99,G,65
64,-99,G,64
63,-99,G,63
62,-99,G,62
61,-100,G,61
60,-100,G,60
59,-100,G,59
58,-100,G,58
57,-100,G,57
56,-100,G,56
55,-100,G,55
54,-100,G,54
53,-100,G,53
52,-100,G,52
51,-100,G,51
50,-100,G,50
49,-100,G,49
48,-100,G,48
47,-100,G,47
46,-100,G,46
45,-100,G,45
44,-100,G,44
43,-100,G,43
42,-100,G,42
41,-100,G,41
40,-100,G,40
39,-100,G,39
38,-100,G,38
37,-100,G,37
36,-100,G,36
35,-100,G,35
34,-100,G,34
33,-100,G,33
32,-100,G,32
31,-100,G,31
30,-100,G,30
29,-100,G,29
28,-100,G,28
27,-100,G,27
26,-100,G,26
25,-100,G,25
24,-100,G,24
23,-100,G,23
22,-100,G,22
21,-100,G,21
20,-100,G,20
19,-100,G,19
18,-100,G,18
17,-100,G,17
16,-100,G,16
15,-100,G,15
14,-100,G,14
13,-100,G,13
12,-100,G,12
11,-100,G,11
10,-100,G,10
9,-100,G,9
8,-100,G,8
7,-100,G,7
6,-100,G,6
5,-100,G,5
4,-100,G,4
3,-100,G,3
2,-100,G,2
1,-100,G,1
0,-100,G,0
115,90,H,115
114,86,H,114
113,80,H,113
112,76,H,112
111,70,H,111
110,64,H,110
109,58,H,109
108,50,H,108
107,42,H,107
106,34,H,106
105,24,H,105
104,16,H,104
103,6,H,103
102,0,H,102
101,-2,H,101
100,-4,H,100
99,-6,H,99
98,-8,H,98
97,-10,H,97
96,-12,H,96
95,-22,H,95
94,-30,H,94
93,-36,H,93
92,-42,H,92
91,-46,H,91
90,-52,H,90
89,-56,H,89
88,-58,H,88
87,-62,H,87
86,-66,H,86
85,-70,H,85
84,-74,H,84
83,-76,H,83
82,-80,H,82
81,-83,H,81
80,-84,H,80
79,-85,H,79
78,-86,H,78
77,-87,H,77
76,-88,H,76
75,-89,H,75
74,-90,H,74
73,-91,H,73
72,-92,H,72
71,-93,H,71
70,-94,H,70
69,-95,H,69
68,-96,H,68
67,-97,H,67
66,-98,H,66
65,-99,H,65
64,-99,H,64
63,-100,H,63
62,-100,H,62
61,-100,H,61
60,-100,H,60
59,-100,H,59
58,-100,H,58
57,-100,H,57
56,-100,H,56
55,-100,H,55
54,-100,H,54
53,-100,H,53
52,-100,H,52
51,-100,H,51
50,-100,H,50
49,-100,H,49
48,-100,H,48
47,-100,H,47
46,-100,H,46
45,-100,H,45
44,-100,H,44
43,-100,H,43
42,-100,H,42
41,-100,H,41
40,-100,H,40
39,-100,H,39
38,-100,H,38
37,-100,H,37
36,-100,H,36
35,-100,H,35
34,-100,H,34
33,-100,H,33
32,-100,H,32
31,-100,H,31
30,-100,H,30
29,-100,H,29
28,-100,H,28
27,-100,H,27
26,-100,H,26
25,-100,H,25
24,-100,H,24
23,-100,H,23
22,-100,H,22
21,-100,H,21
20,-100,H,20
19,-100,H,19
18,-100,H,18
17,-100,H,17
16,-100,H,16
15,-100,H,15
14,-100,H,14
13,-100,H,13
12,-100,H,12
11,-100,H,11
10,-100,H,10
9,-100,H,9
8,-100,H,8
7,-100,H,7
6,-100,H,6
5,-100,H,5
4,-100,H,4
3,-100,H,3
2,-100,H,2
1,-100,H,1
0,-100,H,0
101,100,I,101
100,99,I,100
99,98,I,99
98,95,I,98
97,92,I,97
96,86,I,96
95,80,I,95
94,72,I,94
93,64,I,93
92,56,I,92
91,46,I,91
90,34,I,90
89,22,I,89
88,12,I,88
87,10,I,87
86,-2,I,86
85,-14,I,85
84,-28,I,84
83,-40,I,83
82,-50,I,82
81,-62,I,81
80,-70,I,80
79,-80,I,79
78,-86,I,78
77,-90,I,77
76,-92,I,76
75,-95,I,75
74,-96,I,74
73,-96,I,73
72,-97,I,72
71,-97,I,71
70,-98,I,70
69,-98,I,69
68,-98,I,68
67,-99,I,67
66,-99,I,66
65,-99,I,65
64,-99,I,64
63,-100,I,63
62,-100,I,62
61,-100,I,61
60,-100,I,60
59,-100,I,59
58,-100,I,58
57,-100,I,57
56,-100,I,56
55,-100,I,55
54,-100,I,54
53,-100,I,53
52,-100,I,52
51,-100,I,51
50,-100,I,50
49,-100,I,49
48,-100,I,48
47,-100,I,47
46,-100,I,46
45,-100,I,45
44,-100,I,44
43,-100,I,43
42,-100,I,42
41,-100,I,41
40,-100,I,40
39,-100,I,39
38,-100,I,38
37,-100,I,37
36,-100,I,36
35,-100,I,35
34,-100,I,34
33,-100,I,33
32,-100,I,32
31,-100,I,31
30,-100,I,30
29,-100,I,29
28,-100,I,28
27,-100,I,27
26,-100,I,26
25,-100,I,25
24,-100,I,24
23,-100,I,23
22,-100,I,22
21,-100,I,21
20,-100,I,20
19,-100,I,19
18,-100,I,18
17,-100,I,17
16,-100,I,16
15,-100,I,15
14,-100,I,14
13,-100,I,13
12,-100,I,12
11,-100,I,11
10,-100,I,10
9,-100,I,9
8,-100,I,8
7,-100,I,7
6,-100,I,6
5,-100,I,5
4,-100,I,4
3,-100,I,3
2,-100,I,2
1,-100,I,1
0,-100,I,0
114,100,J,114
113,98,J,113
112,94,J,112
111,90,J,111
110,88,J,110
109,84,J,109
108,80,J,108
107,74,J,107
106,68,J,106
105,64,J,105
104,58,J,104
103,52,J,103
102,44,J,102
101,38,J,101
100,30,J,100
99,22,J,99
98,14,J,98
97,8,J,97
96,2,J,96
95,-2,J,95
94,-10,J,94
93,-14,J,93
92,-20,J,92
91,-24,J,91
90,-28,J,90
89,-32,J,89
88,-36,J,88
87,-40,J,87
86,-44,J,86
85,-46,J,85
84,-50,J,84
83,-56,J,83
82,-58,J,82
81,-60,J,81
80,-62,J,80
79,-66,J,79
78,-68,J,78
77,-70,J,77
76,-72,J,76
75,-74,J,75
74,-76,J,74
73,-78,J,73
72,-82,J,72
71,-84,J,71
70,-86,J,70
69,-88,J,69
68,-90,J,68
67,-92,J,67
66,-93,J,66
65,-94,J,65
64,-95,J,64
63,-95,J,63
62,-96,J,62
61,-96,J,61
60,-97,J,60
59,-98,J,59
58,-98,J,58
57,-99,J,57
56,-99,J,56
55,-99,J,55
54,-100,J,54
53,-100,J,53
52,-100,J,52
51,-100,J,51
50,-100,J,50
49,-100,J,49
48,-100,J,48
47,-100,J,47
46,-100,J,46
45,-100,J,45
44,-100,J,44
43,-100,J,43
42,-100,J,42
41,-100,J,41
40,-100,J,40
39,-100,J,39
38,-100,J,38
37,-100,J,37
36,-100,J,36
35,-100,J,35
34,-100,J,34
33,-100,J,33
32,-100,J,32
31,-100,J,31
30,-100,J,30
29,-100,J,29
28,-100,J,28
27,-100,J,27
26,-100,J,26
25,-100,J,25
24,-100,J,24
23,-100,J,23
22,-100,J,22
21,-100,J,21
20,-100,J,20
19,-100,J,19
18,-100,J,18
17,-100,J,17
16,-100,J,16
15,-100,J,15
14,-100,J,14
13,-100,J,13
12,-100,J,12
11,-100,J,11
10,-100,J,10
9,-100,J,9
8,-100,J,8
7,-100,J,7
6,-100,J,6
5,-100,J,5
4,-100,J,4
3,-100,J,3
2,-100,J,2
1,-100,J,1
0,-100,J,0
